"","age","sex","country","anthropomorphism","mentalizing","vividnessImagery","dualism","promiscuousTelology","crtCorrect","existentialInsecurity","toleranceAmbinguity","rationalityImportance","beliefInGod_ord","agnosticism_ord","religiousAttendance","prayerFrequency","antiReligiosity","godKnowingPossibility","beliefConfidence","apatheismGod","apatheismPurpose","apatheism","truthPossibility","supernaturalism","afterlifeExistence","afterlifeReward","afterlifePunishment","reincarnation","astrology","mysticalPeople","mysticalObjects","goodEvil","universalLifeforce","karma","fate","supernatualBeings","goodSupernaturalBeings","harmfulSupernaturalBeings","evilEye","beliefInGod_cat","nonBeliefIdentity","beliefInGod_bin","agnosticIdentity_bin","religID_1","religID_2","religiousAttendance.1","prayerFrequency.1","religiousObjects","caregiverReligiosity","caregiverReligiousID","caregiverReligiosity2","caregiverReligiousID2","atheistMembership","atheistID","naturalism","spiritualForce"
"3187",46,"Female","Brazil",-3.97499664187905,-1.52049971712116,2.2344532002843,-2.63780909962876,-3.06537866184669,-0.660731840644966,-2.50577593612141,-3.45287324464202,0.456788432496225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7. Don't know","5. Agnostic","0","1","0","Sunni","Once a month","Several times each week","Yes, for religious reasons","1","Buddhist","1","Catholic","1","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"3188",40,"Female","China",2.8477186939942,2.32438716980882,-4.73067245864128,0.165442664809332,-2.06111154686702,0.812807625294723,-0.754962077072022,-3.69408340594264,-3.00313091801324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6. I know God really exists and I have no doubt about it.","3. Non-religious","1","0","1","Sunni","Once a week","Several times each week","Yes, for religious reasons","0","Shiite","1","Catholic","0","1","0","No, I've never had an experience like this."
"3189",54,"Male","China",3.45546027449481,4.02561582395526,0.328638799182053,-0.785118912875322,-3.61208216364173,2.44130137534475,-3.03938463347009,-1.36133087610688,2.80447481943645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. I don't know whether there is a God, and I don't believe there is any way to find out","3. Non-religious","0","1","0","Daoist","Once a year","Only when attending religious services","Yes, for religious reasons","0","Shiite","1","Buddhist","1","0","1","Yes, I've had an experience like this."
"3190",38,"Male","Brazil",-3.808657882737,-0.555563169136494,0.713859360988763,0.0498104503729102,-4.86284387183769,0.361104489628962,2.60228257280724,2.76298334706912,-1.22555688547017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. I don't know whether there is a God, and I don't believe there is any way to find out","4. Atheist","0","1","0","Orthodox","More than once a week","Never, practically never","No","0","Shiite","1","Buddhist","0","1","1","No, I've never had an experience like this."
"3191",47,"Female","UK",3.17447713791831,2.34952908395456,-4.39695438048783,-1.29360904876539,-0.592918302670697,-0.881388392096096,-2.74212644590606,-1.12395759356389,2.91958299320582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","1. Spiritual but not Religious","1","1","1","Hindu","Once a year","Never, practically never","Yes, for non-religious reasons","1","Confucian","1","Catholic","0","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"3192",69,"Male","China",2.54102510231812,3.6968555388968,1.38257211064313,-1.08552660099212,3.67011451745593,-2.20708748613086,3.60758116670232,-3.53198621207564,-0.430236568321044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. I don't know whether there is a God, and I don't believe there is any way to find out","2. Seeker","0","1","1","Hindu","Once a year","Several times each week","Yes, for religious reasons","1","Buddhist","1","Buddhist","0","0","1","No, I've never had an experience like this."
"3193",23,"Female","Brazil",-2.82768920751594,-2.22280578404098,-0.998956031566208,-1.24076163364155,1.69544928284793,2.43140726289819,3.87476743054323,0.819152587388346,-2.0530028153104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6. I know God really exists and I have no doubt about it.","2. Seeker","0","0","1","Catholic","Only on special holy days","Several times a day","No","0","Hindu","1","Other","1","1","0","Yes, I've had an experience like this."
"3194",80,"Female","UK",-1.90647221086177,-1.5435351943807,-1.2482076843555,-0.56354808294314,-1.78844627670886,2.94886734907061,2.21562695601344,3.25111694579671,-1.24540884053066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","1. Spiritual but not Religious","1","1","0","Hindu","Less often","Several times a day","Yes, for religious reasons","1","Jewish","0","Sunni","1","0","1","No, I've never had an experience like this."
"3195",72,"Male","Denmark",1.85161117055492,0.568247462894224,-0.966389390580799,0.831481206658174,-4.27538228474037,1.12723487858313,0.316864413886934,3.75020720863447,-1.58427736696303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","3. Non-religious","0","1","1","Shiite","Once a week","Only on special holy days","Yes, for non-religious reasons","0","Buddhist","1","Other","1","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"3196",49,"Female","China",0.587793425430912,-2.97243105469785,-2.7065935974811,0.257778480549449,1.04500496353052,2.57099069126464,3.27013530805172,-1.4075587477348,3.38513694474473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","4. Atheist","1","0","0","Daoist","Never, practically never","Once a day","No","1","Protestant","1","Other","1","0","0","No, I've never had an experience like this."
"3197",52,"Female","UK",0.923213130046143,2.03976539111262,0.649565188154974,-0.690130842744148,-2.35075962022005,2.77328403723783,4.33987374939896,0.708736649649691,-1.45870860183998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7. Don't know","2. Seeker","0","1","1","Other","Once a month","Several times each week","Yes, for religious reasons","0","Sunni","0","Orthodox","1","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"3198",69,"Female","Brazil",1.85520780832982,2.05872067181581,-2.52344145818494,-2.50033387548118,1.09503810256875,0.818255338505641,3.93964341965135,-0.824002215491958,-2.14504069562141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","4. Atheist","0","1","0","Jewish","More than once a week","Several times each week","Yes, for religious reasons","0","Other","0","Other","1","0","1","No, I've never had an experience like this."
"3199",80,"Female","UK",0.63325419545136,0.769845506426899,2.25788491026015,1.45567833670749,-1.18217364652206,-1.87211857947268,-0.386091003131033,-1.61026838562681,1.83941114659236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. I don't know whether there is a God, and I don't believe there is any way to find out","2. Seeker","0","1","1","Orthodox","Once a month","Less often","Yes, for non-religious reasons","1","Sunni","0","Buddhist","0","0","1","No, I've never had an experience like this."
"3200",44,"Male","Japan",0.35796877150119,-0.525139762303754,1.09721973026262,-2.86857437428193,-0.984315236078512,1.02786123774865,-0.407278466232669,1.80090432997875,-1.77356940469737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7. Don't know","6. Humanist","0","0","1","Daoist","Once a month","Once a year","No","1","Hindu","1","Shiite","1","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"3201",31,"Male","Japan",-2.89580335838357,2.54801198271345,2.45474565157837,1.92843867994661,0.517067703060458,3.405486107874,-2.43727348045793,-0.547660766995294,1.64686691240611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6. I know God really exists and I have no doubt about it.","5. Agnostic","1","1","0","Catholic","Never, practically never","Several times a day","Yes, for religious reasons","0","Catholic","1","Hindu","1","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"3202",58,"Male","Denmark",-3.19071100687774,3.09850390697945,1.99137417067065,0.634798161856086,-2.14554691314794,-4.31686731698771,-2.02023088492356,-2.81450069868412,-1.75491572438786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","6. Humanist","0","0","0","Buddhist","Less often","Less often","Yes, for religious reasons","1","Daoist","0","Protestant","1","1","1","Yes, I've had an experience like this."
"3203",77,"Female","Denmark",2.63653692891168,-2.45723737094632,1.06224807386636,-3.00927321363612,-2.62190423858023,2.14458716393141,-0.729882764198803,4.08037694280469,-2.04551901112094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","5. Agnostic","0","1","0","Jewish","Only on special holy days","Once a year","No","1","Buddhist","1","Hindu","0","0","0","Yes, I've had an experience like this."
"3204",49,"Female","Japan",-4.03758177638105,1.03695520151923,3.55826404660246,1.07743310176518,-3.31621545536534,-1.12010127604566,0.159959929391167,2.15754370422307,-3.22036728859859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","2. Seeker","0","0","1","Catholic","Only on special holy days","Once a year","No","1","Shiite","0","Orthodox","1","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"3205",77,"Female","Japan",2.30401106674513,2.5661441297697,0.992824371161628,3.12587933823212,-0.959166393771753,1.4704112894031,-1.62659642608284,2.69171179609255,-1.8949582710722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","1. Spiritual but not Religious","1","1","1","Daoist","Less often","Several times each week","Yes, for non-religious reasons","0","Daoist","0","Shiite","1","1","1","No, I've never had an experience like this."
"3206",37,"Male","China",2.0109956578253,3.94931500629154,-4.20374975809522,2.36951883109882,3.29024727133563,-2.76387457110365,-0.0263312815600436,2.55619652986971,3.33242380859099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","6. Humanist","1","1","1","Hindu","Once a year","Less often","Yes, for religious reasons","1","Sunni","0","Shiite","1","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"3207",39,"Female","Brazil",1.2740180070048,1.40464469163306,-2.30205299803286,-3.18065218343961,2.70785168358627,0.495305046489533,1.05243830560897,-2.77677019761192,1.29849639721112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","3. Non-religious","0","1","0","Catholic","More than once a week","Only when attending religious services","No","1","Sunni","0","Shinto","0","0","1","Yes, I've had an experience like this."
"3208",21,"Male","Denmark",1.93156648643524,1.46387433210594,0.226188224521839,0.995275349579243,-2.86033652666878,1.11022758274307,2.41350697634397,-3.02957373064599,-3.01857249659749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6. I know God really exists and I have no doubt about it.","3. Non-religious","0","0","1","Orthodox","Once a year","Never, practically never","Yes, for non-religious reasons","1","Sunni","1","Jewish","1","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"3209",56,"Female","Brazil",1.34511239262587,-1.99305473451423,4.9564583636994,0.679194432981177,-0.471632362818936,2.6018215917355,-0.820694922210847,1.39545092573966,-2.75690626946152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4. I find myself believing in God some of the time, but not at others","6. Humanist","1","0","1","Catholic","Never, practically never","Only on special holy days","Yes, for non-religious reasons","0","Daoist","1","Buddhist","0","0","0","No, I've never had an experience like this."
"3210",68,"Male","Japan",0.472609425392135,-0.939116271300555,-3.19478276212838,-0.102999515508704,0.0718458049240776,1.39541108281376,0.919132466016487,-0.563967108687789,2.77598248728696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","3. Non-religious","0","0","1","Protestant","Only on special holy days","Once a day","No","1","Confucian","0","Orthodox","0","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"3211",47,"Female","Japan",1.20938606589689,-0.703980709493515,0.591335035334872,-1.09149283359046,-0.837573977006439,-1.08354345475843,4.34304378808676,1.59453171958914,2.500232083744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","5. Agnostic","1","0","0","Hindu","Once a year","Once a day","Yes, for non-religious reasons","1","Catholic","0","Protestant","0","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"3212",57,"Male","Brazil",-1.83588962217665,0.130623780817516,1.4857612402172,-2.67250430015795,1.60443868197588,-2.1238072988552,1.06849298384674,-2.1336101438673,2.52839369264081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. I don't know whether there is a God, and I don't believe there is any way to find out","7. Sceptic","0","1","0","Confucian","Never, practically never","Never, practically never","Yes, for non-religious reasons","1","Shiite","1","Shiite","1","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"3213",55,"Male","Brazil",-3.22756196882236,2.49956637090271,3.18030606703704,-1.49285791952165,-0.581491328575528,1.25378579120939,-0.750548410790263,0.275548886616283,2.96422130000838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","1. Spiritual but not Religious","1","0","1","Other","Once a year","Several times each week","No","1","Sunni","0","Shinto","0","0","1","No, I've never had an experience like this."
"3214",51,"Male","Japan",0.496526768578779,0.710465541627257,-1.95805278455854,-2.1108913074547,4.2802059590692,3.03982224947687,-2.68593746242613,3.14827050392439,1.37191865094368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","6. Humanist","0","1","1","Hindu","Less often","Only on special holy days","No","1","Jewish","1","Buddhist","0","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"3215",35,"Female","Denmark",-0.240338308840838,-0.724407551511929,0.388569837317082,-2.17260791431986,-1.51659921322848,-1.53801443707568,0.492153989231753,2.20571270208491,0.48835007715523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4. I find myself believing in God some of the time, but not at others","5. Agnostic","0","1","1","Protestant","Only on special holy days","Several times a day","Yes, for religious reasons","1","Shiite","1","Confucian","0","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"3216",39,"Male","USA",2.36884637158212,1.79964040658497,0.192464953238675,-3.41800581299296,2.11266778356536,2.98304176909847,2.83960324170631,-2.00216392346367,2.19987345904549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","3. Non-religious","0","1","1","Sunni","Less often","Only when attending religious services","Yes, for non-religious reasons","0","Shinto","0","Shinto","1","1","1","No, I've never had an experience like this."
"3217",56,"Female","Brazil",-2.2256769075424,1.54775827981555,2.47415591112748,1.49573173171485,4.10136736813971,1.34662993443925,-1.29895269819629,1.13903981163054,-0.736480021681317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","4. Atheist","1","1","0","Shinto","Never, practically never","Only when attending religious services","No","0","Shiite","0","Other","0","1","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"3218",52,"Male","Brazil",-3.500979070714,1.02298393416482,-0.241021386308878,2.62784562550139,1.05831907136576,-3.39211088631947,2.46048256466101,-0.0593347463497098,0.479340461979352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","6. Humanist","1","0","1","Jewish","More than once a week","Only when attending religious services","No","1","Orthodox","1","Orthodox","1","1","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"3219",47,"Male","Japan",2.71701614005763,2.9469167367663,5.47494302891375,-3.59694851331548,-3.43326061363183,1.31708245667974,1.78967498091526,2.13279293190658,-4.20445180686011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4. I find myself believing in God some of the time, but not at others","1. Spiritual but not Religious","0","1","0","Daoist","Once a week","Once a day","No","0","Orthodox","0","Daoist","0","0","0","No, I've never had an experience like this."
"3220",20,"Male","China",-2.90749516809749,-0.707436579992391,1.04581383884009,-2.86984704864683,3.2295508238938,4.57872084487437,-2.65275655586264,-0.224912622730584,-4.72312185347878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","2. Seeker","0","0","1","Shiite","Once a month","Once a day","Yes, for non-religious reasons","1","Catholic","1","Other","0","1","0","No, I've never had an experience like this."
"3221",62,"Female","Denmark",-1.92002050190178,-2.38202996066876,2.0907596952034,2.60073237657602,-2.0583405033074,-2.94967486216929,-4.06223606814174,0.941937281401391,1.81450228941053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","5. Agnostic","0","1","1","Hindu","Less often","Several times each week","Yes, for religious reasons","0","Shinto","1","Shiite","1","0","0","No, I've never had an experience like this."
"3222",25,"Female","Japan",-0.306185313611691,-1.07486007527773,1.25140305253917,-3.27299014362827,-0.340468378055228,3.30514617808147,1.32170805478675,2.32312642747522,1.60580622678923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. I don't know whether there is a God, and I don't believe there is any way to find out","4. Atheist","1","1","1","Hindu","Only on special holy days","Only when attending religious services","Yes, for religious reasons","1","Orthodox","0","Orthodox","1","0","1","No, I've never had an experience like this."
"3223",26,"Male","USA",2.08342010885774,-3.26308021365579,-0.355306600132204,-0.783227099867355,-1.7347600825547,-1.64676822986633,0.762253489668056,3.2294249382791,-2.79760485995058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7. Don't know","3. Non-religious","0","1","0","Shinto","Less often","Never, practically never","Yes, for non-religious reasons","1","Catholic","0","Jewish","1","1","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"3224",49,"Male","USA",2.48343287590759,1.46814802074701,-2.426421124879,-0.682417001733292,-5.45552178752038,-1.64546516068536,3.72491851151615,-2.26400270002648,1.47806934942893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","2. Seeker","1","1","1","Other","Never, practically never","Several times each week","Yes, for non-religious reasons","1","Sunni","1","Catholic","0","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"3225",48,"Female","Brazil",-2.28701807158665,-3.34933030779504,0.64451008791608,-3.74999748382674,0.0188021049314843,-3.33275392461369,-0.976396703515039,-2.39126495302276,1.29962279710817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","2. Seeker","0","0","1","Other","Never, practically never","Once a year","Yes, for non-religious reasons","0","Daoist","0","Protestant","0","1","1","Yes, I've had an experience like this."
"3226",47,"Male","Denmark",1.69424098440843,0.615029851941015,0.231164122181624,-0.737937261016295,0.0429623334880271,1.47618109571089,-1.91310979712891,-2.11131715693055,0.51915098465286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","1. Spiritual but not Religious","1","1","0","Daoist","Once a year","Several times each week","Yes, for religious reasons","0","Confucian","1","Catholic","1","0","0","Yes, I've had an experience like this."
"3227",42,"Female","China",-0.89859258662633,-3.17910581180256,-2.63806552508777,-2.47679650824799,-0.975494596221104,3.80515697205068,-2.54799053782439,-1.63941078956129,1.13970948756246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4. I find myself believing in God some of the time, but not at others","4. Atheist","1","0","0","Shiite","Less often","Never, practically never","Yes, for non-religious reasons","1","Shinto","0","Orthodox","1","0","1","Yes, I've had an experience like this."
"3228",61,"Female","USA",3.90300837290822,-1.38678710049094,-2.90729242075782,-1.70797431328629,0.676458914673686,-1.26289722579463,-0.470171654556071,1.37711248086993,-0.754942364602098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4. I find myself believing in God some of the time, but not at others","2. Seeker","0","0","0","Protestant","Less often","Several times a day","No","1","Other","1","Orthodox","1","1","0","Yes, I've had an experience like this."
"3229",36,"Female","UK",-0.611564215803809,-1.97980708226222,0.595089400266062,1.84245983052062,-1.37319133849735,-2.64454996414282,2.48866888538124,-1.99039246094063,-3.70917691200036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","4. Atheist","0","1","1","Buddhist","Once a year","Once a day","Yes, for religious reasons","1","Other","0","Orthodox","1","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"3230",19,"Male","USA",1.88924046524466,-0.530043594392795,2.27458194707404,-0.864175069415331,-1.63678174661322,-1.27438813204851,1.23608074029726,-4.39180649908466,-0.1601113965359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. I don't know whether there is a God, and I don't believe there is any way to find out","3. Non-religious","0","0","0","Jewish","Once a year","Once a year","No","1","Orthodox","0","Orthodox","0","1","1","No, I've never had an experience like this."
"3231",61,"Female","Brazil",2.69011630433,0.010756943687519,-0.0687534646821995,1.72415024855509,5.31429049482528,-2.81601041892891,-1.04351952042884,2.09294414993035,-0.775189377416213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","5. Agnostic","1","0","0","Other","Once a month","Only on special holy days","Yes, for religious reasons","1","Other","1","Buddhist","0","0","1","No, I've never had an experience like this."
"3232",56,"Female","USA",1.36209274554961,-1.34060188669811,-1.46717326765617,2.29771603506096,1.1193217500508,0.289894397887649,-1.68106105866907,-0.547126348392678,-1.51815285102686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. I don't know whether there is a God, and I don't believe there is any way to find out","4. Atheist","0","0","1","Buddhist","Only on special holy days","Only when attending religious services","Yes, for non-religious reasons","0","Daoist","0","Shinto","0","0","0","Yes, I've had an experience like this."
"3233",38,"Male","Japan",-2.95046952127909,-1.92874440542546,-1.51970289637615,-2.30475953821638,-2.13630787863304,1.45325329374322,-0.188267777938116,-0.935629489857581,1.70735495401339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4. I find myself believing in God some of the time, but not at others","7. Sceptic","1","1","1","Jewish","Once a year","Only on special holy days","No","0","Other","0","Catholic","1","1","1","No, I've never had an experience like this."
"3234",35,"Male","Denmark",0.159964912722505,-0.206635604298374,0.19919697638094,1.14216608956537,2.28130465843702,-1.89013827455538,0.840491318304944,1.68378340579355,2.22313335808403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","5. Agnostic","0","1","1","Jewish","Once a year","Once a year","Yes, for non-religious reasons","0","Hindu","0","Protestant","1","1","0","No, I've never had an experience like this."
"3235",27,"Male","Brazil",1.87283208268101,2.65765930619434,-2.47799580765538,1.82992630531691,-2.06639507234819,-0.174017471617674,-3.0156033115495,-1.85968961013637,2.18998317037698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","2. Seeker","1","1","1","Protestant","Once a month","Once a day","Yes, for non-religious reasons","1","Buddhist","1","Confucian","1","0","0","Yes, I've had an experience like this."
"3236",68,"Male","China",-0.745476571761241,-1.04115200290941,0.175721395814131,2.01806113858917,-1.55730852329999,-1.01910625299472,0.28133358345477,0.0964588070420154,-2.70515180378335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6. I know God really exists and I have no doubt about it.","4. Atheist","0","0","1","Daoist","More than once a week","Once a day","Yes, for religious reasons","0","Other","1","Sunni","1","1","1","No, I've never had an experience like this."
